,country_code,organization_name,region,income_group,year,total_gdp,total_gdp_million,gdp_variation
14637,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1965,111547757737.327,111547.75773732699,5.53473435241439
14638,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1966,122805003949.949,122805.00394994901,4.84564258586563
14639,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1967,124961669476.774,124961.669476774,4.24116361367524
14640,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1968,133950534249.971,133950.53424997098,7.11855571829105
14641,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1969,149579912025.897,149579.912025897,6.81952070188179
14642,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1970,163015231414.098,163015.231414098,6.52783430977979
14643,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1971,181262636784.751,181262.636784751,6.95283478635362
14644,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1972,203589127804.06,203589.12780406,7.2609785776234
14645,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1973,273159243528.459,273159.243528459,8.16545072413035
14646,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1974,357287853273.442,357287.853273442,6.564002655971
14647,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1975,373507162734.713,373507.162734713,3.61743831755412
14648,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1976,410183004017.092,410183.004017092,5.44144280005239
14649,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1977,451330754260.246,451330.75426024594,4.78514856038694
14650,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1978,510062487286.572,510062.487286572,4.31925774667332
14651,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1979,607121142004.174,607121.142004174,7.41095771947018
14652,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1980,742554809895.739,742554.809895739,7.01057315367348
14653,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1981,851690220621.439,851690.2206214389,0.508208762837285
14654,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1982,784906079285.019,784906.0792850191,-0.45994403836869
14655,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1983,680576141656.087,680576.141656087,-2.09475119992614
14656,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1984,676599964279.313,676599.964279313,3.68878016248742
14657,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1985,672495790009.836,672495.7900098361,3.2708424739526
14658,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1986,669355383539.366,669355.383539366,3.90360223665967
14659,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1987,704579251069.514,704579.2510695141,3.29743045817526
14660,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1988,788571954243.653,788571.954243653,0.384748791874713
14661,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1989,863946310208.725,863946.3102087249,1.72063136398953
14662,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1990,1038202786400.46,1038202.7864004599,-0.343154025087088
14663,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1991,1122088873717.96,1122088.87371796,3.36241301100256
14664,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1992,1230803327055.28,1230803.32705528,2.79817892369967
14665,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1993,1435497206140.38,1435497.20614038,4.50100677491154
14666,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1994,1687298598843.84,1687298.5988438402,5.48831709613123
14667,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1995,1833914997455.2,1833914.9974552,0.704978402275131
14668,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1996,1993810849226.47,1993810.8492264699,4.06265967120301
14669,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1997,2187253762503.27,2187253.76250327,5.33061191800215
14670,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1998,2200252335227.21,2200252.33522721,2.61599985670951
14671,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,1999,1969195334089.51,1969195.33408951,0.392709184388252
14672,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2000,2178187890994.91,2178187.8909949097,3.53098182779704
14673,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2001,2120339166865.15,2120339.16686515,0.261384687220456
14674,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2002,1887101793332.23,1887101.79333223,0.494114209723378
14675,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2003,1922282202379.17,1922282.2023791699,2.63209817990867
14676,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2004,2225327196980.54,2225327.19698054,5.50862476114511
14677,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2005,2709092769876.27,2709092.76987627,4.11160637032475
14678,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2006,3185796699017.26,3185796.6990172598,5.16519737351018
14679,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2007,3773058375644.93,3773058.37564493,5.47021769794382
14680,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2008,4408049722243.06,4408049.722243059,3.91036790859984
14681,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2009,4129065547368.89,4129065.54736889,-2.02542012960373
14682,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2010,5158299049935.23,5158299.04993523,6.73381205917065
14683,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2011,5884712386379.31,5884712.38637931,4.6326241861715
14684,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2012,5944453478671.06,5944453.47867106,2.64827155162723
14685,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2013,6091229380317.19,6091229.380317191,2.95751428452449
14686,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2014,6211056036390.84,6211056.03639084,1.4528795203951
14687,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2015,5143812539282.28,5143812.53928228,0.482684763237316
14688,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2016,5015169783554.02,5015169.783554019,-0.159344595741885
14689,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2017,5592359316215.82,5592359.316215821,1.98147794290855
14690,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2018,5461289535166.39,5461289.535166389,1.73868770795434
14691,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2019,5367417073061.3,5367417.0730612995,0.727684308445546
14692,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2020,4494455537224.68,4494455.537224679,-6.54833968708311
14693,TLA,América Latina y el Caribe (BIRF y la AIF),Sin region,Agregados,2021,5183127352776.93,5183127.35277693,6.75307635958204
14756,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1960,0.0,0.0,0.0
14757,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1961,0.0,0.0,0.0
14758,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1962,0.0,0.0,0.0
14759,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1963,0.0,0.0,0.0
14760,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1964,0.0,0.0,0.0
14761,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1965,23598028787.2276,23598.0287872276,0.0
14762,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1966,24597064951.833,24597.064951833,6.6244458803323
14763,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1967,26628622841.5012,26628.6228415012,8.58214115820664
14764,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1968,29296102550.5008,29296.1025505008,10.5215333348072
14765,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1969,32503316396.8467,32503.316396846698,11.7024571299401
14766,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1970,36710752409.3031,36710.7524093031,8.84797248362892
14767,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1971,42086845764.9416,42086.845764941594,8.01199422068477
14768,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1972,50218667613.3443,50218.667613344296,13.5806826947721
14769,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1973,66663183436.4239,66663.1834364239,5.67703693181085
14770,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1974,101622370804.827,101622.37080482699,6.34077848071801
14771,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1975,118246381154.351,118246.381154351,2.81712852239455
14772,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1976,145958393205.411,145958.393205411,15.6248109645616
14773,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1977,168917775632.243,168917.77563224302,0.442006498471088
14774,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1978,181557075440.88,181557.07544088,-3.90182238968313
14775,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1979,226457231881.287,226457.23188128698,-2.66647534748022
14776,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1980,271186544669.772,271186.544669772,-5.97682485301803
14777,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1981,264651601025.842,264651.601025842,0.0840477171932577
14778,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1982,303545664155.388,303545.664155388,12.9870296109417
14779,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1983,341133632121.368,341133.63212136796,5.36392983508784
14780,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1984,361164331884.065,361164.331884065,-0.196000540423341
14781,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1985,393775828422.891,393775.828422891,3.33974933961854
14782,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1986,442523332886.192,442523.332886192,-2.12544125360617
14783,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1987,386997924511.899,386997.924511899,1.71725547671701
14784,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1988,355278167767.407,355278.16776740697,0.0756035829210902
14785,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1989,357270764208.767,357270.76420876704,1.94143409582072
14786,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1990,502613251245.174,502613.25124517403,11.9766819468323
14787,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1991,260425430160.434,260425.43016043399,-0.848858204051936
14788,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1992,286788235839.071,286788.235839071,5.31829373448085
14789,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1993,294463450736.847,294463.450736847,2.09198428759348
14790,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1994,315699911727.224,315699.911727224,2.02301767547554
14791,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1995,367911381246.365,367911.38124636497,3.02408683164255
14792,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1996,424486012298.118,424486.012298118,6.54886614062382
14793,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1997,448650389273.286,448650.389273286,3.85210705061678
14794,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1998,457187284352.987,457187.284352987,6.67163469495051
14795,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,1999,497322339962.513,497322.339962513,4.54895626915179
14796,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2000,527700459576.688,527700.459576688,6.19707330891339
14797,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2001,533950849108.39,533950.84910839,2.80221934942493
14798,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2002,519901660839.77,519901.66083977005,3.20178222996279
14799,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2003,567773668218.646,567773.668218646,2.17562044988296
14800,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2004,674691510453.776,674691.510453776,7.70484565968906
14801,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2005,796901240478.938,796901.240478938,4.48150228061253
14802,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2006,929713994498.687,929713.994498687,5.18631423682005
14803,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2007,1134590698813.64,1134590.6988136398,6.14271581042276
14804,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2008,1399622302178.81,1399622.3021788101,3.68954753060049
14805,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2009,1362253652842.05,1362253.65284205,2.58489370132884
14806,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2010,1570449574113.68,1570449.5741136798,5.27158112518926
14807,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2011,1616502362940.49,1616502.36294049,-1.17596428444415
14808,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2012,1743925756387.3,1743925.7563873,3.66367178686022
14809,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2013,1601616671797.45,1601616.67179745,0.395134629933608
14810,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2014,1586866949200.36,1586866.94920036,2.82328856831377
14811,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2015,1425098824296.59,1425098.8242965902,0.712411293828794
14812,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2016,1460438760213.79,1460438.76021379,5.30847430128472
14813,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2017,1448152101336.06,1448152.10133606,3.13791578160266
14814,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2018,1374528444174.12,1374528.4441741202,1.68635233234204
14815,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2019,1376676921598.79,1376676.92159879,1.01511776001017
14816,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2020,1257615645511.13,1257615.6455111299,-2.85065995875574
14817,TMN,Oriente Medio y Norte de África (BIRF y la AIF),Sin region,Agregados,2021,1472402823600.34,1472402.8236003402,4.54511937333595
14880,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1960,47156711563.3523,47156.7115633523,0.0
14881,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1961,50316845349.3998,50316.8453493998,4.19521737467896
14882,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1962,53705588862.9369,53705.5888629369,3.39686266674451
14883,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1963,60408336535.5096,60408.336535509596,5.25632529832029
14884,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1964,69158979751.0073,69158.9797510073,7.76100306491563
14885,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1965,74274480736.2936,74274.4807362936,-0.6586586543051
14886,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1966,62456590527.8446,62456.59052784459,1.18866241146111
14887,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1967,68712974998.2511,68712.9749982511,6.11801779546117
14888,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1968,72018455260.1538,72018.45526015379,4.56952922548955
14889,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1969,79172005439.5163,79172.0054395163,5.78082567266173
14890,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1970,85711858424.0402,85711.85842404021,5.83842564105899
14891,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1971,91168836288.7083,91168.83628870829,0.617746446264505
14892,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1972,91653342271.0922,91653.34227109219,-1.79601227838317
14893,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1973,104781419443.101,104781.419443101,3.84126466366172
14894,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1974,126934600996.334,126934.600996334,2.46101228916784
14895,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1975,135867529375.326,135867.529375326,6.93198659897791
14896,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1976,132608469998.701,132608.469998701,2.57019073649694
14897,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1977,153554283738.678,153554.283738678,6.25339667504944
14898,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1978,174721836441.882,174721.83644188198,6.11086417756994
14899,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1979,195693106820.458,195693.106820458,-2.6264514795084
14900,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1980,235962175079.446,235962.17507944602,6.45855471543277
14901,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1981,250139444088.227,250139.444088227,6.41653702059193
14902,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1982,258792394454.416,258792.39445441597,3.8205172342991
14903,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1983,273951470823.551,273951.470823551,6.65890240739225
14904,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1984,272676947697.205,272676.947697205,4.21741017594175
14905,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1985,296511066895.885,296511.066895885,5.43055781899659
14906,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1986,314034915023.22,314034.91502321995,4.8171606192777
14907,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1987,348690445024.838,348690.44502483803,4.22489062453832
14908,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1988,374678623631.248,374678.62363124796,8.38066343172605
14909,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1989,378113107439.613,378113.10743961297,5.38454234639694
14910,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1990,407066623088.929,407066.623088929,5.39585955022177
14911,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1991,362155106488.531,362155.106488531,2.05935550311264
14912,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1992,384619528153.932,384619.528153932,5.77253215269353
14913,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1993,380987265549.013,380987.265549013,4.32902701654787
14914,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1994,432196070395.365,432196.070395365,5.95291017189172
14915,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1995,479707286248.238,479707.286248238,6.84506308489412
14916,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1996,524814744482.84,524814.7444828401,6.73900850679897
14917,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1997,550548814946.121,550548.814946121,3.73773249644785
14918,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1998,558258998403.633,558258.998403633,5.49078110495917
14919,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,1999,598146491163.857,598146.491163857,7.57189651118568
14920,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2000,630242113893.441,630242.113893441,4.11030656443153
14921,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2001,645678596725.49,645678.59672549,4.43609765878863
14922,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2002,677426543265.107,677426.5432651071,3.6023935133986
14923,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2003,791026659992.612,791026.6599926121,7.25192951807303
14924,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2004,917083384278.021,917083.3842780209,7.50738837524952
14925,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2005,1050602379488.52,1050602.37948852,7.51755059036729
14926,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2006,1196088133181.89,1196088.13318189,7.62592461417699
14927,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2007,1504161366105.49,1504161.36610549,7.23302973049607
14928,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2008,1527613147687.66,1527613.1476876598,3.26410227020889
14929,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2009,1683172517764.44,1683172.51776444,6.92824887187915
14930,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2010,2062468879446.42,2062468.87944642,7.46877365882612
14931,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2011,2277344294977.84,2277344.29497784,5.1102441269135
14932,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2012,2302398552628.73,2302398.55262873,5.46797846360599
14933,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2013,2362709657679.32,2362709.65767932,6.03378546338587
14934,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2014,2587788944338.2,2587788.9443382,6.93862119201201
14935,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2015,2704835562385.54,2704835.56238554,7.33607191967745
14936,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2016,3010758114572.05,3010758.1145720496,7.6822405823338
14937,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2017,3433881936826.05,3433881.93682605,6.52700924395262
14938,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2018,3534209018062.62,3534209.01806262,6.33423835295879
14939,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2019,3653950915835.84,3653950.9158358397,3.83537197308942
14940,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2020,3487013484521.62,3487013.48452162,-5.22737397990176
14941,TSA,Asia meridional (BIRF y la AIF),Sin region,Agregados,2021,4088770638066.94,4088770.63806694,7.96436217333249
14942,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1960,31167376259.5177,31167.3762595177,0.0
14943,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1961,32423000914.7653,32423.0009147653,0.957600718956272
14944,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1962,35081832497.4847,35081.832497484706,6.05845318711198
14945,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1963,40106017968.9596,40106.017968959604,6.11208935707801
14946,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1964,39377044362.8687,39377.0443628687,4.94967864906586
14947,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1965,43826599828.1312,43826.599828131206,4.75041383463299
14948,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1966,47271082794.1531,47271.0827941531,1.33195102957022
14949,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1967,46966465786.6647,46966.4657866647,-1.24686964101276
14950,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1968,50269693812.3122,50269.6938123122,2.98106016079522
14951,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1969,57400290420.0671,57400.290420067104,9.37865458522276
14952,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1970,67415812726.034,67415.812726034,10.2876699034456
14953,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1971,68822690769.1328,68822.6907691328,7.8372170724452
14954,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1972,77405379279.7285,77405.3792797285,2.61470209285351
14955,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1973,98950086848.9769,98950.0868489769,4.34198225664892
14956,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1974,128371801487.024,128371.801487024,7.92219747672152
14957,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1975,141446383292.49,141446.38329248998,-0.130650431992265
14958,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1976,152564334230.062,152564.334230062,5.52022276895308
14959,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1977,167528336806.403,167528.336806403,2.90930366216038
14960,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1978,185071877516.138,185071.877516138,-0.541739557623274
14961,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1979,222019019202.039,222019.019202039,3.96681137352024
14962,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1980,281040475297.594,281040.475297594,3.77232630814166
14963,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1981,388108657808.873,388108.657808873,-0.758311675232193
14964,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1982,356659034248.353,356659.03424835304,-1.09173609627888
14965,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1983,313933127212.288,313933.12721228803,-2.52844502657059
14966,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1984,274917919630.014,274917.919630014,2.06883619707925
14967,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1985,253726569350.858,253726.56935085802,1.82098989801813
14968,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1986,260479265624.824,260479.265624824,1.94607829335744
14969,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1987,296280349162.458,296280.34916245803,3.15134703432631
14970,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1988,312445611067.322,312445.611067322,4.3415773170145
14971,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1989,318360361171.872,318360.361171872,2.6664135885116
14972,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1990,373986143608.746,373986.14360874594,2.4799212429637
14973,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1991,389438554646.294,389438.554646294,0.508587403100876
14974,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1992,355482860957.009,355482.86095700896,-0.111686852417776
14975,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1993,334117169480.873,334117.169480873,-0.704851825484582
14976,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1994,325004243580.412,325004.243580412,1.07858967526914
14977,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1995,376403920008.784,376403.920008784,3.34544801347911
14978,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1996,392912252927.326,392912.252927326,5.11572407494634
14979,TSS,África al sur del Sahara (BIRF y la AIF),Sin region,Agregados,1997,407867239067.153,407867.239067153,4.35148015497093
